source,product_name,brand,weight_volume_clean,country,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra,score_nutricional
openfoodfacts,"Nachos – Hacendado – 150 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000336408 (EAN / EAN-13)",,,,481.0,2013.0,22.0,2.3,5.3,3.1,8.2,0.492,6.3,88.5
openfoodfacts,Queso fresco cottage – Hacendado – 200 g Código de barras: 8480000609632 (EAN / EAN-13),,,,99.0,415.0,4.0,2.6,5.3,1.7,14.0,0.83,0.0,100.0
openfoodfacts,"avena 0% azúcar – Hacendado – 1 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001014581 (EAN / EAN-13)",,,,35.0,148.0,1.4,0.2,5.3,0.0,0.7,0.1,0.5,100.0
openfoodfacts,"Digestive 0% – Hacendado – 400g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001013140 (EAN / EAN-13)",,,,500.0,2090.0,20.0,1.4,5.3,3.3,6.67,0.59,4.0,90.0
openfoodfacts,"Ketchup – Hacendado – 600 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000235794 (EAN / EAN-13)",,,,115.0,488.0,0.0,0.0,5.3,20.5,1.3,1.8,4.0,86.0
openfoodfacts,"Tortilla con cebolla – Hacendado – 600 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000808950 (EAN / EAN-13)",,,,193.0,808.0,11.0,1.7,5.3,1.4,5.7,1.1,4.0,100.0
openfoodfacts,"Salsa de tomate zero sin azúcares añadidos – Hacendado – 600 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001007033 (EAN / EAN-13)",,,,83.0,353.0,0.0,0.0,5.3,5.6,1.7,1.7,4.0,98.0
openfoodfacts,"Atún claro en aceite de oliva – Hacendado – 6 latas de 80 gramos Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000180025 (EAN / EAN-13)",,,,245.0,1025.0,18.0,2.9,5.3,0.4,21.0,1.18,4.0,100.0
openfoodfacts,"Crema de cacahuete 100% crunchy – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000228369 (EAN / EAN-13)",,,,608.0,2519.0,47.0,6.6,5.3,5.4,30.0,0.0,8.2,54.800000000000004
openfoodfacts,"Havarti light – Hacendado – 12 lonchas Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000505460 (EAN / EAN-13)",,,,267.0,1117.0,17.0,4.808,5.3,3.3,27.0,0.59,4.0,100.0
openfoodfacts,"Tortitas Avena 6 – HACENDADO – 360g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000805317 (EAN / EAN-13)",,,,287.0,1208.0,6.0,1.9,5.3,1.9,15.0,1.3,5.4,100.0
openfoodfacts,"Chocolate negro 85% cacao – Hacendado – 100.g. Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000607225 (EAN / EAN-13)",,,,597.0,2469.0,49.0,30.0,5.3,14.0,12.0,0.03,14.0,0.0
openfoodfacts,"Bebida de soja 0% azúcares – Hacendado – 1 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000293145 (EAN / EAN-13)",,,,31.0,130.0,1.7,0.3,5.3,0.6,3.1,0.1,0.4,100.0
openfoodfacts,"Muesli 50% frutas y frutos secos – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000094926 (EAN / EAN-13)",,,,367.0,1542.0,9.3,5.1,5.3,26.0,6.8,0.11,7.8,81.3
openfoodfacts,"Mozzarella Pizza-Roma – HACENDADO – 200g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000511102 (EAN / EAN-13)",,,,283.0,1176.0,21.0,13.0,5.3,0.8,21.0,1.0,4.0,90.5
openfoodfacts,"Granola con frutos secos – Hacendado – 400 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000094742 (EAN / EAN-13)",,,,477.0,1993.0,22.7,3.5,5.3,4.7,13.6,0.02,8.5,97.30000000000001
openfoodfacts,"100% Integral – Hacendado – 460 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000823281 (EAN / EAN-13)",,,,238.0,1003.0,3.2,0.7,5.3,2.9,11.0,1.0,7.4,100.0
openfoodfacts,"Nesquik – Nestlé – 390 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 7613039490266 (EAN / EAN-13)",,,,386.0,1634.0,3.6,1.6,5.3,75.1,5.1,0.41,7.7,0.0
openfoodfacts,"Yogur griego natural 1kg – Hacendado – 1 kg Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000205124 (EAN / EAN-13)",,,,129.0,540.0,10.8,6.7,5.3,3.9,3.9,0.0,0.0,94.9
openfoodfacts,"Espelta Sabor Manzana – Hacendado – 120 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001012174 (EAN / EAN-13)",,,,346.0,1449.0,6.1,0.7,5.3,4.8,6.1,0.6,24.0,100.0
openfoodfacts,Chocolate negro 99% cacao – Hacendado – 100 g Código de barras: 8480000125866 (EAN / EAN-13),,,,610.0,2517.0,54.0,34.0,5.3,1.0,15.0,0.19,16.0,0.0
openfoodfacts,"Queso fresco batido desnatado – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000510716 (EAN / EAN-13)",,,,46.0,195.0,0.5,0.1,5.3,3.5,8.0,0.1,0.0,100.0
openfoodfacts,"Cereal mix 0% azúcares añadidos – Hacendado – 375 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000095329 (EAN / EAN-13)",,,,372.0,1576.0,2.7,0.7,5.3,17.1,9.4,0.0,5.6,95.8
openfoodfacts,"Jamón cocido lonchas – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000592569 (EAN / EAN-13)",,,,102.0,426.0,2.5,0.9,5.3,0.9,19.0,1.87,4.0,100.0
openfoodfacts,"María 100% Integral – Hacendado Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001009648 (EAN / EAN-13)",,,,410.0,1725.0,10.0,1.0,5.3,20.0,8.7,1.4,11.0,99.0
openfoodfacts,"100% cacao puro natural – VALOR – 250 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410109115543 (EAN / EAN-13)",,,,339.0,1412.0,11.0,6.9,5.3,1.0,25.0,0.05,34.0,100.0
openfoodfacts,"Gazpacho Tradicional – Hacendado – 1 kg Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000156044 (EAN / EAN-13)",,,,41.0,170.0,2.6,0.4,5.3,3.4,0.8,0.8,1.1,100.0
openfoodfacts,"Havarti – Hacendado – 300g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000505453 (EAN / EAN-13)",,,,1580.0,1660.0,140.0,100.0,5.3,2.0,76.0,0.0,0.0,0.0
openfoodfacts,"Pechuga de pavo reducido en sal finas lonchas – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000867865 (EAN / EAN-13)",,,,76.0,321.0,0.5,0.3,5.3,1.3,16.5,1.38,4.0,100.0
openfoodfacts,"12 Cereales y semillas – Hacendado – 680 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000835475 (EAN / EAN-13)",,,,263.0,1106.0,6.1,1.0,5.3,3.4,11.0,1.175,6.3,100.0
openfoodfacts,"Integral familiar 100% – Hacendado – 820g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000838865 (EAN / EAN-13)",,,,247.0,1030.0,3.75,0.938,5.3,2.81,8.75,1.17,7.5,100.0
openfoodfacts,Almendra natural – Hacendado – 200 g Código de barras: 8480000348654 (EAN / EAN-13),,,,642.0,2686.0,54.8,4.2,5.3,5.9,25.2,0.02,12.2,41.4
openfoodfacts,"Kéfir natural – Hacendado – 250g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000156624 (EAN / EAN-13)",,,,36.0,151.0,0.52,0.0,5.3,0.0,3.92,0.0,0.0,100.0
openfoodfacts,"Jamón cocido extra finas lonchas – Hacendado – 225 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000860743 (EAN / EAN-13)",,,,101.0,423.0,2.5,0.9,5.3,0.9,18.6,1.9,4.0,100.0
openfoodfacts,"Bebida de Soja – Hacendado – 1 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000136824 (EAN / EAN-13)",,,,35.0,147.0,1.9,0.3,5.3,0.7,3.4,0.16,0.7,100.0
openfoodfacts,"Miel de flores – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000154309 (EAN / EAN-13)",,,,333.0,1393.0,0.0,0.0,5.3,79.0,0.5,0.04,4.0,0.0
openfoodfacts,"Copos de trigo integral y arroz 0% azúcares añadidos – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000094889 (EAN / EAN-13)",,,,373.0,1560.0,1.67,0.167,5.3,0.667,10.3,0.6,4.67,100.0
openfoodfacts,"Postre lácteo +proteínas natural 0% m.g 10 g proteínas – HACENDADO – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000212566 (EAN / EAN-13)",,,,52.0,218.0,0.5,0.1,5.3,3.1,10.0,0.0,0.0,100.0
openfoodfacts,"Cola Cao Original – ColaCao – 383 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! ×",,,,68.0,288.0,1.7,1.1,5.3,9.1,3.4,0.12,0.5,100.0
openfoodfacts,"Cacahuete en polvo desgrasado – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000137388 (EAN / EAN-13)",,,,416.0,1746.0,13.2,1.7,5.3,10.0,46.7,0.0,13.3,100.0
openfoodfacts,Anacardo natural – Hacendado – 200 g Código de barras: 8480000233653 (EAN / EAN-13),,,,604.0,2506.0,48.2,8.2,5.3,7.7,21.9,0.0,3.6,31.44999999999999
openfoodfacts,"Pan de molde blanco natural rústico – Hacendado – 550 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000233592 (EAN / EAN-13)",,,,265.0,1122.0,4.5,0.6,5.3,3.8,9.1,1.1,1.2,100.0
openfoodfacts,"Margarina Tulipán – 400gr unidad Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8719200265806 (EAN / EAN-13)",,,,531.0,2183.0,59.0,22.0,5.3,0.5,0.5,0.3,0.5,0.0
openfoodfacts,"Corn Flakes – Kellogg's – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410188012092 (EAN / EAN-13)",,,,378.0,1604.0,0.9,0.2,5.3,8.0,7.0,1.1,3.0,100.0
openfoodfacts,"Muesli Frutas – Hacendado – 1000 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000094919 (EAN / EAN-13)",,,,361.0,1519.0,7.6,3.9,5.3,15.0,9.1,0.08,10.0,100.0
openfoodfacts,"María dorada 0% – Hacendado – 400 g (2 x 200 g) Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000135025 (EAN / EAN-13)",,,,445.0,1866.0,18.0,8.3,5.3,0.7,6.9,0.95,3.9,85.6
openfoodfacts,"PICOS 100% integrales – Hacendado – 250 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000862150 (EAN / EAN-13)",,,,379.0,1586.0,6.4,0.8,5.3,3.1,14.0,2.1,11.0,100.0
openfoodfacts,"Delizias pechuga de pavo – Noel – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410783344468 (EAN / EAN-13)",,,,79.0,331.0,0.9,0.3,5.3,0.5,16.0,1.8,4.0,100.0
openfoodfacts,"Margarina flora 400 g – 400g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8719200234857 (EAN / EAN-13)",,,,531.0,2182.0,59.0,12.0,5.3,0.5,0.5,0.2,0.0,0.0
openfoodfacts,"Tomate frito receta artesana – Hacendado – 560g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000171634 (EAN / EAN-13)",,,,201.0,841.0,15.0,2.1,5.3,12.5,1.6,2.25,0.0,92.5
openfoodfacts,"Original – ColaCao – 760 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410014478764 (EAN / EAN-13)",,,,378.0,1581.0,2.5,1.6,5.3,70.0,6.6,0.1,7.8,0.0
openfoodfacts,"ProActiv Original – Becel – 225 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8719200230989 (EAN / EAN-13)",,,,315.0,1296.0,35.0,7.6,5.3,0.5,0.05,0.3,4.0,62.2
openfoodfacts,"Natural con Coco – Alpro – 400 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5411188139126 (EAN / EAN-13)",,,,55.0,231.0,3.0,1.1,5.3,2.1,3.9,0.32,0.8,100.0
openfoodfacts,"Atún claro al natural – Hacendado – 480 Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000180186 (EAN / EAN-13)",,,,98.0,410.0,1.2,0.4,5.3,0.5,21.0,1.1,0.0,100.0
openfoodfacts,"Chip Choco Zero Sin Azúcares – Gullón – 125 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410376009415 (EAN / EAN-13)",,,,458.0,1911.0,24.0,6.0,5.3,0.5,5.9,0.58,4.0,83.2
openfoodfacts,"+Proteínas Natural – Hacendado – 480 g (4 x 120 g) Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000209085 (EAN / EAN-13)",,,,52.0,223.0,0.5,0.1,5.3,3.1,10.0,0.1,4.0,100.0
openfoodfacts,"Bebida isotónica limón – Coca-Cola – 330 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5449000058560 (EAN / EAN-13)",,,,18.0,77.0,0.0,0.0,5.3,4.4,0.0,0.05,4.0,100.0
openfoodfacts,"Cocktail Natural – Hacendado – 200g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000868091 (EAN / EAN-13)",,,,651.0,2689.0,58.8,20.5,5.3,5.2,20.4,0.0,9.0,0.0
